tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
3626,neutral,0.69,,0.0,US Airways,,User2166,,5,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-03-07 22:47:00 ,NYC,
3627,positive,0.93,,0.0,Southwest,,User273,,42,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-05-26 03:19:00 ,NYC,Pacific Time
3628,negative,0.94,Flight booking problems,0.94,Alaska,,User2465,,54,@SouthwestAir no power outlets at my seat. My phone died mid-flight. Very inconvenient.,,2015-03-17 12:55:00 ,Boston,Mountain Time
3629,neutral,0.71,,0.0,US Airways,,User4582,,73,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-04-04 23:26:00 ,,Mountain Time
3630,negative,0.74,Late flight,0.86,Delta,,User4500,,2,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-02-21 04:28:00 ,Seattle,
3631,negative,0.86,Late flight,0.88,Virgin America,,User4295,,18,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-06-06 14:22:00 ,Seattle,Mountain Time
3632,negative,0.75,longlines,0.57,United,,User2491,,95,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-05-20 06:16:00 ,LA,Central Time
3633,positive,0.76,,0.0,JetBlue,,User4401,,95,Flying with @Delta today and everything was perfect. No complaints at all!,,2015-04-04 07:06:00 ,Boston,Central Time
3634,negative,0.78,longlines,0.54,American,,User3658,,57,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-03-29 03:56:00 ,LA,Pacific Time
3635,neutral,0.68,,0.0,JetBlue,,User1114,,22,@Delta posted their quarterly earnings report for Q2.,,2015-07-23 13:56:00 ,Seattle,Central Time
3636,neutral,0.72,,0.0,American,,User4960,,65,@Delta posted their quarterly earnings report for Q2.,,2015-07-08 17:58:00 ,Miami,Mountain Time
3637,negative,0.99,Flight booking problems,0.81,US Airways,,User4116,,83,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-04-03 09:53:00 ,Dallas,Central Time
3638,positive,0.78,,0.0,Alaska,,User1967,,100,First class service on @United was outstanding. Highly recommend!,,2015-04-06 00:48:00 ,Miami,Mountain Time
3639,positive,0.79,,0.0,American,,User3933,,33,@United great legroom and the food was surprisingly good. Will fly again!,,2015-03-11 00:55:00 ,Seattle,Mountain Time
3640,positive,0.84,,0.0,Virgin America,,User2598,,25,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-04-18 02:04:00 ,Miami,Central Time
3641,neutral,0.52,,0.0,American,,User382,,100,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-02-09 20:45:00 ,LA,Eastern Time
3642,neutral,0.66,,0.0,Southwest,,User2814,,30,@JetBlue introduced a new menu for transatlantic flights.,,2015-04-16 23:16:00 ,Chicago,
3643,neutral,0.76,,0.0,JetBlue,,User1641,,46,@United is testing a new boarding process at Denver International Airport.,,2015-04-04 10:11:00 ,NYC,Mountain Time
3644,positive,0.85,,0.0,American,,User4675,,4,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-04-08 14:01:00 ,Boston,Eastern Time
3645,negative,0.93,Flight booking problems,0.91,Delta,,User4898,,10,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-07-04 22:48:00 ,Seattle,Pacific Time
3646,neutral,0.72,,0.0,Virgin America,,User2267,,64,@SouthwestAir will be offering complimentary coffee and tea on all morning flights.,,2015-03-28 23:28:00 ,Seattle,Mountain Time
3647,negative,0.72,Damaged luggage,0.71,Delta,,User4188,,65,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-07-15 20:26:00 ,Miami,Eastern Time
3648,negative,0.89,longlines,0.7,JetBlue,,User130,,70,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-03-10 22:39:00 ,Dallas,Central Time
3649,positive,0.99,,0.0,Virgin America,,User556,,2,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-06-15 20:39:00 ,LA,Central Time
3650,neutral,0.59,,0.0,Southwest,,User3464,,73,@United is renovating their United Club at San Francisco International.,,2015-07-31 05:31:00 ,LA,Eastern Time
3651,negative,0.87,longlines,0.59,Southwest,,User551,,8,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-04-06 01:22:00 ,Chicago,Eastern Time
3652,positive,0.61,,0.0,Alaska,,User4521,,39,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-05-27 07:13:00 ,Boston,Pacific Time
3653,positive,0.8,,0.0,Southwest,,User2478,,33,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-05-28 09:55:00 ,NYC,Eastern Time
3654,negative,0.7,Customer service issue,0.51,Southwest,,User1849,,92,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-03-30 16:30:00 ,Dallas,Eastern Time
3655,positive,0.87,,0.0,JetBlue,,User2478,,52,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-04-21 15:30:00 ,Boston,Central Time
3656,negative,0.97,Customer service issue,0.75,United,,User3063,,1,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-03-09 11:32:00 ,Chicago,Pacific Time
3657,neutral,0.81,,0.0,Delta,,User4320,,44,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-03-26 19:59:00 ,Dallas,Central Time
3658,neutral,0.72,,0.0,Virgin America,,User4730,,43,@SouthwestAir new safety video went live today.,,2015-07-10 19:03:00 ,LA,Eastern Time
3659,neutral,0.89,,0.0,Virgin America,,User3775,,46,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-06-13 03:24:00 ,Dallas,
3660,negative,0.68,Customer service issue,0.79,US Airways,,User337,,68,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-06-27 02:35:00 ,,Central Time
3661,neutral,0.83,,0.0,JetBlue,,User4971,,24,@SouthwestAir will be offering complimentary coffee and tea on all morning flights.,,2015-04-08 04:45:00 ,NYC,Pacific Time
3662,neutral,0.78,,0.0,Virgin America,,User1984,,73,@United just published their new route map for next summer.,,2015-05-30 23:53:00 ,,
3663,neutral,0.57,,0.0,Virgin America,,User743,,19,@United just published their new route map for next summer.,,2015-06-01 06:18:00 ,Boston,Pacific Time
3664,neutral,0.58,,0.0,Delta,,User1604,,42,@SouthwestAir will be offering complimentary coffee and tea on all morning flights.,,2015-07-15 11:23:00 ,,Eastern Time
3665,negative,0.68,Bad flight,0.65,Alaska,,User818,,56,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-06-17 02:42:00 ,,
3666,neutral,0.66,,0.0,US Airways,,User3333,,84,@JetBlue flight B6589 is operating as scheduled today.,,2015-04-22 10:29:00 ,Seattle,Central Time
3667,neutral,0.63,,0.0,US Airways,,User4896,,15,@SouthwestAir baggage fees remain unchanged for domestic flights.,,2015-06-23 23:11:00 ,Boston,Central Time
3668,positive,0.94,,0.0,US Airways,,User2514,,43,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-03-12 01:26:00 ,Boston,
3669,neutral,0.51,,0.0,Delta,,User765,,88,@United just published their new route map for next summer.,,2015-05-09 20:24:00 ,,Eastern Time
3670,neutral,0.79,,0.0,Southwest,,User1012,,20,@United is renovating their United Club at San Francisco International.,,2015-07-21 08:08:00 ,Seattle,
3671,negative,0.97,Canceled flight,0.84,Alaska,,User3122,,45,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-07-14 12:10:00 ,Seattle,Central Time
3672,negative,0.85,Damaged luggage,0.79,Delta,,User4659,,95,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-02-01 00:22:00 ,Chicago,Central Time
3673,neutral,0.75,,0.0,Virgin America,,User3735,,63,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-03-06 04:35:00 ,,Central Time
3674,negative,0.62,Damaged luggage,0.96,US Airways,,User1056,,71,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-04-28 19:31:00 ,LA,Central Time
3675,positive,0.66,,0.0,Virgin America,,User367,,11,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-04-17 10:11:00 ,Dallas,
3676,neutral,0.51,,0.0,Southwest,,User3114,,80,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-06-13 12:01:00 ,,Pacific Time
3677,positive,0.92,,0.0,Southwest,,User2938,,33,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-02-04 13:50:00 ,LA,Mountain Time
3678,negative,0.88,Flight booking problems,0.52,American,,User4788,,32,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-02-22 20:32:00 ,Dallas,Mountain Time
3679,positive,0.7,,0.0,American,,User2904,,12,@Delta your app makes checking in so easy. Technology done right!,,2015-05-11 10:40:00 ,Seattle,Central Time
3680,negative,0.8,Damaged luggage,0.86,JetBlue,,User1947,,44,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-05-20 22:58:00 ,Boston,Central Time
3681,positive,0.77,,0.0,Southwest,,User723,,17,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-07-02 00:56:00 ,Boston,Central Time
3682,positive,0.97,,0.0,Alaska,,User3664,,75,Amazing flight crew! So friendly and attentive. @AmericanAir you guys rock!,,2015-04-12 21:48:00 ,Boston,
3683,positive,0.8,,0.0,United,,User2101,,42,First class service on @United was outstanding. Highly recommend!,,2015-03-04 23:46:00 ,Dallas,Central Time
3684,positive,0.83,,0.0,US Airways,,User1000,,9,@Delta your app makes checking in so easy. Technology done right!,,2015-07-01 22:48:00 ,LA,Mountain Time
3685,neutral,0.52,,0.0,Virgin America,,User4595,,29,@JetBlue flight B6589 is operating as scheduled today.,,2015-04-20 14:08:00 ,Chicago,
3686,positive,0.98,,0.0,JetBlue,,User4624,,60,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-03-28 20:03:00 ,Dallas,Central Time
3687,negative,0.76,Late flight,0.9,US Airways,,User4332,,65,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-06-13 12:52:00 ,Seattle,Pacific Time
3688,positive,0.66,,0.0,Southwest,,User1521,,47,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-07-20 21:34:00 ,NYC,
3689,neutral,0.71,,0.0,American,,User1264,,97,@United is renovating their United Club at San Francisco International.,,2015-03-01 16:13:00 ,Chicago,Pacific Time
3690,negative,0.96,Flight booking problems,0.71,US Airways,,User3355,,87,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-05-20 15:58:00 ,Miami,
3691,negative,0.71,Lost luggage,0.74,US Airways,,User4710,,93,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-04-13 18:20:00 ,Miami,Pacific Time
3692,negative,0.74,Lost luggage,0.54,Alaska,,User2702,,41,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-04-30 21:50:00 ,NYC,
3693,neutral,0.61,,0.0,Alaska,,User2385,,35,@SouthwestAir new safety video went live today.,,2015-02-23 21:04:00 ,Seattle,Central Time
3694,positive,0.9,,0.0,Delta,,User2107,,78,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-07-09 15:27:00 ,Dallas,Central Time
3695,negative,0.74,Flight booking problems,0.54,Virgin America,,User915,,99,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-07-15 13:19:00 ,Seattle,Mountain Time
3696,positive,0.7,,0.0,American,,User4132,,6,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-06-25 06:22:00 ,NYC,Eastern Time
3697,neutral,0.81,,0.0,American,,User1272,,10,@AlaskaAir will be retiring their Boeing 737 fleet over the next 5 years.,,2015-04-25 18:30:00 ,NYC,Pacific Time
3698,negative,0.71,Lost luggage,0.65,Southwest,,User400,,61,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-05-09 13:35:00 ,LA,Mountain Time
3699,neutral,0.88,,0.0,American,,User2458,,35,@Delta departing on time from ATL to LAX today.,,2015-02-03 06:12:00 ,,Eastern Time
3700,neutral,0.85,,0.0,Alaska,,User4318,,95,@United is testing a new boarding process at Denver International Airport.,,2015-04-03 11:50:00 ,Seattle,Mountain Time
3701,neutral,0.54,,0.0,Virgin America,,User130,,41,@SouthwestAir new safety video went live today.,,2015-04-08 08:26:00 ,Dallas,Central Time
3702,positive,0.62,,0.0,JetBlue,,User3301,,62,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-04-10 23:52:00 ,NYC,Mountain Time
3703,negative,0.73,Lost luggage,0.7,US Airways,,User4910,,79,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-06-27 02:06:00 ,NYC,
3704,neutral,0.66,,0.0,Southwest,,User1399,,64,@JetBlue introduced a new menu for transatlantic flights.,,2015-05-05 23:02:00 ,Boston,Pacific Time
3705,neutral,0.85,,0.0,United,,User4073,,71,@JetBlue flight B6589 is operating as scheduled today.,,2015-04-04 00:43:00 ,Miami,Pacific Time
3706,neutral,0.56,,0.0,Southwest,,User1783,,49,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-03-19 13:16:00 ,Dallas,Mountain Time
3707,positive,0.71,,0.0,JetBlue,,User184,,0,Always a pleasure flying @VirginAmerica. The mood lighting is so relaxing!,,2015-05-26 17:39:00 ,Miami,Pacific Time
3708,negative,0.88,Customer service issue,0.8,Delta,,User562,,58,@JetBlue the noise from the engine was unbearable. Earplugs didn't help. Terrible plane.,,2015-06-04 11:23:00 ,NYC,
3709,neutral,0.62,,0.0,US Airways,,User822,,77,@Delta has partnered with a new hotel chain for loyalty members.,,2015-03-15 10:13:00 ,Seattle,Pacific Time
3710,positive,0.81,,0.0,United,,User4673,,66,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-07-15 10:42:00 ,Miami,Pacific Time
3711,positive,0.74,,0.0,Virgin America,,User2963,,74,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-02-10 15:01:00 ,Dallas,Pacific Time
3712,neutral,0.76,,0.0,United,,User3539,,81,@Delta has partnered with a new hotel chain for loyalty members.,,2015-04-20 07:49:00 ,Miami,Mountain Time
3713,negative,0.92,Canceled flight,0.98,American,,User441,,74,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-04-10 19:54:00 ,Miami,Mountain Time
3714,neutral,0.6,,0.0,Delta,,User3800,,44,@United is renovating their United Club at San Francisco International.,,2015-03-26 11:37:00 ,Miami,Eastern Time
3715,neutral,0.52,,0.0,Delta,,User3727,,42,@SouthwestAir celebrates 50 years of service this year.,,2015-07-15 08:29:00 ,Chicago,Pacific Time
3716,positive,0.7,,0.0,Delta,,User3963,,84,Flying with @Delta today and everything was perfect. No complaints at all!,,2015-04-09 22:34:00 ,NYC,Central Time
3717,positive,0.79,,0.0,Virgin America,,User2807,,51,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-04-07 03:14:00 ,LA,Mountain Time
3718,negative,0.81,Flight booking problems,0.73,Virgin America,,User3005,,19,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-04-02 04:34:00 ,Dallas,Pacific Time
3719,positive,0.87,,0.0,Virgin America,,User3997,,62,@AmericanAir great prices and great service. What more could you ask for?,,2015-07-04 09:53:00 ,Dallas,
3720,negative,0.76,Canceled flight,0.89,US Airways,,User1585,,80,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-07-14 03:49:00 ,Seattle,Central Time
3721,negative,0.89,Bad flight,0.72,US Airways,,User3281,,2,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-05-31 03:16:00 ,Miami,Eastern Time
3722,negative,0.87,Damaged luggage,0.86,United,,User2617,,37,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-03-04 17:22:00 ,Dallas,Eastern Time
3723,positive,0.8,,0.0,US Airways,,User3781,,47,First class service on @United was outstanding. Highly recommend!,,2015-05-15 01:07:00 ,,Central Time
3724,positive,0.64,,0.0,Delta,,User256,,58,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-05-01 19:43:00 ,,Eastern Time
3725,positive,0.98,,0.0,Alaska,,User274,,73,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-07-16 08:36:00 ,Miami,
3726,positive,0.67,,0.0,Virgin America,,User1279,,40,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-07-25 03:25:00 ,Boston,Pacific Time
3727,positive,0.69,,0.0,JetBlue,,User2892,,56,@AmericanAir great prices and great service. What more could you ask for?,,2015-05-14 21:15:00 ,Chicago,Mountain Time
3728,positive,0.75,,0.0,Virgin America,,User373,,90,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-06-15 19:26:00 ,Miami,Eastern Time
3729,positive,0.81,,0.0,United,,User2830,,34,Love flying @JetBlue. Legroom is awesome and the snacks are tasty. :),,2015-02-22 06:14:00 ,Boston,Central Time
3730,positive,0.71,,0.0,American,,User4035,,77,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-05-31 09:10:00 ,LA,
3731,negative,0.94,Lost luggage,0.66,JetBlue,,User4262,,56,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-02-17 22:17:00 ,,Central Time
3732,neutral,0.5,,0.0,American,,User2984,,58,@SouthwestAir celebrates 50 years of service this year.,,2015-07-23 23:14:00 ,Seattle,Pacific Time
